Date,NXPI,NFLX,MU,MSFT,MRVL,META,ON,MCHP,MAR,LULU,LRCX,KLAC,MNST,ORLY,PANW,PAYX,XEL,WDAY,WBA,VRTX,VRSK,TXN,TMUS,KHC,SNPS,SGEN,SBUX,ROST,REGN,QCOM,PYPL,PEP,PCAR,SIRI,INTU,ISRG,CMCSA,CHTR,CDNS,BKNG,BIIB,AVGO,ATVI,ANSS,AMGN,AMAT,AEP,ADSK,ADI,ADBE,COST,CPRT,CSCO,INTC,IDXX,HON,GOOGL,GILD,FTNT,FAST,EXC,EBAY,EA,DXCM,DLTR,CTSH,CTAS,CSGP
2021-07-01 00:00:00,-0.01894161728886294,0.010040029813458383,-0.05901517967230643,0.0025808753428741816,-0.016246626851083475,0.01902926851172228,-0.009712609192716876,-0.013717588010984104,0.01972791957762209,-0.0020295953812529527,-0.0274678754078117,-0.03922204540715436,-0.002191748255382286,0.016065627638622675,-0.0009707128348264745,0.010844977758257797,0.01730541520740198,-0.01362176460045807,-0.07702175560624576,0.0028724356834062014,0.01183456174628359,-0.007621399919244808,0.0035151465360941853,-0.007136815404292629,0.004774748883964245,0.002467180617941441,0.014208639578094989,0.007952170429995326,0.028382747247116244,-0.015014451403895268,-0.008544742381181858,0.0002024114786713672,-0.005167413302715536,0.00457668912274429,0.001793694214459109,0.008467352889334255,0.012721158718690471,0.00048498263335848606,0.0008035459907250922,0.009972516763333262,0.007623922210101912,-0.015214401992641177,-0.016267460257336344,0.006261668352280981,0.012840314161625899,-0.03174879329813788,0.00788941306706094,0.0061476228170418545,-0.017520167831933643,-0.0015551225114909914,-0.0028855111870882346,0.019455985260535026,0.008267675800623568,-0.002318281889622605,0.01164912726824366,0.005773087796718537,0.0029035111699855344,0.003913406790216129,0.017272983189177492,0.0011532506518474761,0.015007711216703176,-0.005856614898807297,-0.011819358422294068,-0.0003747860598438798,0.0041121732344618946,0.008339607933862528,-0.0028310836194631915,0.005178554427939708
2021-07-02 00:00:00,0.004300609171153037,0.000824345180286646,0.002742398033611409,0.022030687270481526,0.0005225278014462264,0.0008743532318956495,0.012842573826870464,0.003716906009862673,0.014403073506243844,0.011573734114881313,-0.0025777663708672904,0.00025679485033541793,-0.00318665081622616,0.011233548726023767,0.005729588352552312,0.0023940647889022794,-0.003137850143529225,0.011777044835651023,-0.011147908854205505,-0.008293099933250692,0.003951444622456892,0.007153287923828651,0.006515107104116706,-0.0027204621007101914,0.0073706208560946965,-0.006338361670911764,0.0136615222808895,0.010030347734103596,0.015575435230114483,0.012562775532371933,0.0042814451676156705,0.004779349998485376,-0.0055338381471665655,0.009091015292042056,0.013331102491055095,0.011470889307059282,0.011534960636409537,0.0139231197251888,0.007349032846829815,0.012978585254236062,-0.0005733966180597887,-0.0031350430721139152,0.003932613168112256,0.011869529415187182,0.007263988678345025,0.0015212810128790322,-0.0007040485769532689,0.013661709882241172,0.008827701044706584,0.014162279399135629,0.011115872486176327,0.00608180553765112,0.0088172946543247,0.013301599786300324,0.01437308638010341,0.0031679186818060305,0.02271371897304793,0.0024558437463265224,0.02324838998062305,0.010319079423199097,0.0033291042138970774,0.004003336655136043,0.00889510479135699,0.011066827860138555,-0.004614842785381274,-0.003298757532172593,0.006750138432291252,-0.008080586229508208
2021-07-06 00:00:00,-0.004895258886247807,0.01424325266068256,0.009293213930614093,3.602550919714304e-05,0.0013923196436517202,-0.005427766471570209,-0.00443696359572749,-0.014403197038369665,-0.008031393535451757,0.007839556561686044,-0.01522378681973359,-0.001829620593712549,-0.0027552780787539377,-0.002925861699692758,0.04991098147289737,-0.0014725580710501908,0.003734398208827069,0.0010485478439984648,-0.00980512509756282,-0.002446344058616703,0.0006195142118481081,-0.005268648915265099,0.003139551612444104,-0.018243512499881126,0.00046559184284813147,-0.030799504621575036,0.006588674727951254,0.0021362801871359113,-0.002384470729783463,-0.009796642336543433,0.008235101418676198,0.0014764660029451654,-0.01770967514219613,-0.0136677044147864,0.006669185463097335,0.010476190414642515,-0.008805997049150124,-0.003257026604073096,0.0052781708591789584,-0.007428433344129131,-0.01104374334669694,0.010855727021501015,0.0013780942024172742,0.006290158046596032,-0.02051456367081623,-0.010038596159485156,0.00046935681606111873,-0.007213379927805945,-0.013864878190833492,0.006437187850405952,-0.00020062552405655242,0.009932692746258522,-0.010514509746720907,-0.011874340068796006,0.01650903552181968,-0.01254897540025269,0.0074171110365271395,-0.012925760918550078,0.012460303151251288,-0.0026650526000206237,-0.005554913030020325,-0.0152410969106668,-0.0028632141412824512,0.02077484066558574,-0.003525548675050821,-0.012722641285662481,-0.0018791938204196458,0.012036736296533153
2021-07-07 00:00:00,-0.01694649706465698,-0.010542028741996088,-0.035911014823233764,0.00814216811771232,-0.014363455712464567,-0.006512482188703615,-0.03081252680416116,-0.018092158408188227,-0.0037178208258248037,0.017219054050455984,-0.013452164185982274,-0.01355327827749346,0.0025350879535172995,0.008444343470871373,-0.01260778310477068,0.011356556342473175,0.009201633825291525,0.00041907312166551594,-0.004412135435567038,-0.005312750747418577,0.024910830829925186,-0.007454432816713376,0.008752003458038022,0.005031312126551711,0.002038726675430898,-0.018330952432274096,0.012109925381887297,-0.019393209150233154,0.006249259455625118,-0.008678442121941469,0.015226535207669999,0.004415610798027865,0.0012671322040565516,0.00457668912274429,0.010168268979206615,0.006990010506801865,0.008806065712414003,0.017433596177543465,0.0030961462466444125,-0.025314137592239636,0.02982132927719864,-0.007933724291316365,-0.01161384953675155,-0.006658084248551424,-0.0017664170715272745,-0.014062552289579052,0.004448223361392252,0.0017237477199536708,-0.01731894565061678,0.014750772238751167,0.014486145938387674,0.015618006346542247,0.005271111938407101,-0.0023203508501546967,0.009544748717005004,0.009924802698560496,0.0022480187124789383,-0.0007312090260496429,0.008642632776205146,0.023361957175122496,0.005554913030020215,0.015098472741852024,-0.00034963916224085677,0.015470309209787671,0.002720858944646712,0.0029059475550675872,0.01768565807237994,0.026564338136054615
2021-07-08 00:00:00,-0.011969673873731261,-0.009749612349668355,-0.014292289694091286,-0.009006802818110022,-0.006200700530224594,-0.01390546280119548,-0.009486409934383306,-0.017502633593672854,-0.01421132988254805,-0.011419591749765515,-0.012397532250754179,-0.013013367753420383,-0.011069407255899293,-0.006120119347290539,-0.001241140346498818,0.003726642443503825,-0.002810937891120836,-0.006558217437808891,-0.01634680845719998,-0.0063015355620827974,-0.0048443959008693,-0.008147677773877494,-0.008002705986770015,-0.006293315123756783,-0.0035796145483923563,-0.005155785014825219,-0.009865778218931181,-0.019694658068667315,-0.018918297262648036,-0.012075278819764114,-0.0070249777759716844,0.00046744609585890485,-0.013911684563750979,-0.016884570383880203,0.0,-0.0029582172017180055,0.001030927926358529,0.001521001304792861,-0.012952017254603885,-0.0013162327972156907,0.037885205777993314,0.0020425327192200647,-0.012183998856135041,-0.002948206470185913,0.0043486281667368416,-0.017502392031855447,-0.003627234824608618,-0.0055538229658318086,-0.009230405065657234,0.0002970862449915803,0.00608516624106987,-0.013716237463651502,0.0,-0.010238120007058288,-0.0081041682819533,-0.006453658115975841,-0.011371080609826719,-0.009849181772659067,-0.0015802522137064955,-0.013121006291272297,-0.004441357629179083,-0.020473626149533262,-0.01764319948391048,-0.0012297239058723024,-0.011131526669197946,-0.008157476487139185,-0.007238357686459682,-0.008776605210032335
2021-07-09 00:00:00,0.022002204449921594,0.009786850433983843,0.020918101681947188,0.0018725988649129235,0.012889753445450285,0.013705788644720197,0.027663876699195445,0.02105009453423124,0.034559997631300396,0.01036034191423395,0.011190563162527208,0.01853433403643404,0.004442494409365816,0.01725267337434214,0.009604182363833449,0.015127346254618961,0.0025153806526928384,0.011949101822930911,0.014660848485850543,0.002121739412954247,0.0027552986608566452,0.010726480113153577,-0.005804681287836603,0.008799821868987954,0.006754782381398258,-0.00309290035761272,0.012678886864021521,0.025159637743692762,0.009486692116805757,0.02245203152057613,0.017337409176902976,-0.002538871834259292,0.02125284751138275,0.015361307564545875,-0.0031106483489481895,-0.001145798713095817,-0.00344054470354039,-0.009500303804834399,0.008629200073983767,0.014256130638339113,-0.029952278981661116,0.02036496513862588,0.00216727608999172,0.004306010991214289,0.0037591904961093276,0.017724825328688257,0.000937283806926258,0.003085545052721133,0.01429531404462582,-0.002395824504926964,0.012739316344912323,0.011912680432595583,0.008972006048656715,0.010774041208598194,0.010686140840267692,0.022630835282024024,0.0037875031635766273,0.00779932449776341,0.015223760715737403,0.01572467403348377,-0.0004453749032667447,0.011729740864704769,0.003837473236940149,-0.014059013020404763,0.012539404880540343,0.01119937011894332,0.003922071263494914,0.014005795519196392
2021-07-12 00:00:00,0.020061905834372607,0.002478394092682609,0.010360219729844727,-0.002233224103381632,0.005772772835463035,0.007788749025015795,0.01811307268148468,0.014955238234001678,-0.004995424497342507,-0.02280593949934355,0.020303229699528205,0.01689229152690106,0.010253111435868883,-0.00023667913899442442,-0.0043916040553590874,-0.0020575537054736697,0.0025091884961373186,-0.014905921391030714,0.002948545193224046,0.000907907632510362,-0.00934393352726519,0.008634370202839978,0.006076966739414406,-0.004013265053228544,-0.00783112636305567,-0.01718382873756903,0.008392422420729066,-0.005384426157601238,-0.011035852274878862,0.007326645044281442,0.009151593428372039,0.0002005300807225131,0.009214680519863959,-0.006116126296045596,0.002319153553906739,0.008660467555868214,0.003955610385800199,-0.02289508340936604,-0.005575109718707592,0.0040964050316192055,-0.025793270860931253,0.0115331146116691,0.005720804520780753,-0.008003469074610536,-0.0033907135938981855,0.013986229183817412,0.00023418375026017937,-0.011748657115725605,0.007668903858286907,-0.007138716710308218,-0.010948012299961521,0.00475428358972458,-0.009535532656656976,0.013130048685128988,-0.01129247732469975,0.0030266095637702956,0.011541002047058848,-0.002201475238966165,-0.003979688529177453,0.003337716537897157,0.008204790575162952,-0.007079329101299166,0.0028330236453197213,0.011370631312617601,-0.005643521887404652,0.001589606526698251,0.009610677139400024,-0.0027854923325500843
2021-07-13 00:00:00,-0.0020077470976511786,0.006252388475091337,-0.014049970018172472,0.013111569927879211,-0.009816146385834197,-0.003034408068736281,-0.013619919277005647,-0.015580340574398397,-0.024491721908291714,0.0050291728593371025,-0.0011998566658624964,-0.007704109009756599,0.009280032733993075,-0.00340388597851365,-0.0013650441921279183,-0.00035835560066939105,-0.0038400091103320657,-0.014487423104256257,-0.00484875352758383,-5.0392048222436963e-05,0.00636781439630682,-0.0037587397254027115,0.005904998197401734,-0.015959831500492683,-0.001688678119270067,-0.014421476741061976,0.009159412259267873,-0.011589751381392918,0.005177903505628321,-0.009095795295518789,-0.005892491786449648,0.02281333939118459,-0.008072397286250312,-0.01079432305257958,0.003142920756426821,-0.002923781478064246,-0.007581060995688789,-0.01272296167709236,-7.25685747035928e-05,-0.007084956830273406,0.008217361899543111,-0.0035885737219083272,0.0036527634424452153,0.0016513017427694503,0.001880536164887558,-0.0037349445941372984,-0.001992456093969968,0.015263390415407238,-0.0017323795246816367,0.007982049616582982,-0.002012439796482698,-0.006127183372119164,0.0016894017003068111,0.0024646893119507148,0.004598742067885338,-0.004186094898096338,0.0028782784099815515,-0.0008816683288312705,0.004874919378521672,-0.016048164394968617,-0.010880386423856804,-0.003340317659507758,0.013069029427708575,0.0013899429071953283,-0.009647162536589378,-0.00797388020712153,-0.028693582253069738,-0.009458791119280927
2021-07-14 00:00:00,-0.0022082275453287445,0.013356471117720852,0.000509809061963288,0.005430467494933578,-0.013477766218875222,-0.01274810452214437,-0.006880109922229466,-0.002713264727331271,0.009281765914467383,0.016636741354431092,-0.010929428383549697,-0.008022793217653788,0.010593584906412068,0.009353873272981953,-0.0043910622241354275,0.006251184001523515,0.007518183961391776,-0.004128889376260311,-0.009341885387751726,-0.002221001569444939,0.006382213655230813,0.0004184484167537108,0.0076178588708061944,-0.004350425433419252,0.0035536418205239246,-0.009988613243567557,0.0020890665542981244,0.01793550411577612,0.00699440323703588,0.01803991827359215,-0.001461948094459421,0.010276355842145153,0.0017108064226163528,0.007722135577822167,-0.0022328167968478727,-0.0012243245471679708,-0.0008650346499689219,-0.013214858779049184,0.008027528901914886,-0.005415665740740402,0.0003976934870869909,-0.005012461590940347,-0.010023282678392434,0.0024151686651479737,-0.0005309918441927694,-0.004706814953474037,0.010967319434371039,0.0022913901837436374,-0.00659826597373382,0.0062941077089996725,0.007074622045668296,0.008854362418507353,0.014337835426659814,-0.006173295457008802,-0.004128831616544995,0.01633310077976647,0.007007661847930085,-0.0011769311168225143,-0.004679498438698925,0.001315942804214621,0.007783891933105654,-0.010382437697811392,-0.0009076854607809182,-0.013305320724785635,0.009040636439302353,0.007685131346422982,-0.005342594717160641,0.007481032748777324
2021-07-15 00:00:00,-0.04594223298813734,-0.009166807041338036,-0.020205203306610058,-0.005252597908908982,-0.005550064605984497,-0.009160761211165791,-0.03678079892409414,-0.04335335186831278,-0.0007164204236517647,-0.0021774314265944855,-0.01162281960453566,-0.017524598710550017,0.006644572056224526,0.004058779484387862,0.0039786359262136495,0.0030222962173361637,0.009209997360466016,-0.014455580705503549,-0.01352955373383315,0.011055929349575397,0.013239549064408494,-0.015914435110676785,-0.0037679870781163432,0.011221611474838218,-0.0050290857796921875,0.010613913496579414,-0.00695240351565208,-0.00957423015441819,0.014115324725389095,-0.016058527054761476,-0.014198377237698767,0.004583829754700792,0.006701136323361001,-0.00927368092611196,-0.004738508047874049,-0.0014878749591746205,0.0031109598494174846,0.005062938482608717,-0.009262666678779187,-0.0033272961928535625,-0.07030030319960072,-0.008864084851893583,-0.017923985884706273,-0.0004541816909625136,0.007856304465590389,-0.018226548896410497,0.011536878747605664,-0.007805535588468376,-0.01516003747725499,-0.004378664081792709,0.00455112549287974,-0.00028666967095052157,-0.008167891697285282,-0.012641506005958252,-0.0036894418133892135,0.021886306042595786,-0.009653676446512958,0.00543194484538014,0.0017963658542593513,0.005620137208692951,0.012985741802661557,0.0016156495553979963,-0.0032193738766449825,0.002109112118591359,-0.00212582035613848,-0.005794498107560484,-0.02620141336572037,0.016859510722973557
